sentence;gold;doc_id;phrase_index;gold_pattern_ud_surface;gold_subj_deprel_surface;gold_obj_deprel_surface;gold_theory_profile;gold_rule_E8;gold_rule_S1_negated;gold_rule_S1_modal;gold_rule_E7_coord;gold_rule_E6_nary_like;gold_rule_cop_like
O Boston Red Sox, membro fundador de a Liga Americana de Major League Baseball em 1901, joga seus jogos em casa em o Fenway Park, perto de Kenmore Square, em a seção Fenway de a cidade.;[{'arg1': 'Boston Red Sox', 'rel': 'joga', 'arg2': 'seus jogos em casa em o Fenway Park', 'valid': True}];1;178;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A cidade é servida por estações que representam todas as principais redes americanas, incluindo a WBZ-TV e sua estação irmã WSBK-TV (a antiga CBS O&O, a segunda afiliada de a MyNetwork TV), a WCVB-TV (ABC), a WHDH (NBC), WFXT (Fox) e WLVI (The CW).;[{'arg1': 'A cidade', 'rel': 'é', 'arg2': 'servida por estações que representam todas as principais redes americanas', 'valid': True}, {'arg1': 'A cidade', 'rel': 'é servida por', 'arg2': 'estações que representam todas as principais redes americanas', 'valid': True}];1;179;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O Aeroporto Logan, localizado em East Boston e operado por a Massachusetts Port Authority (Massport), é o principal aeroporto de Boston.;[{'arg1': 'O Aeroporto Logan', 'rel': 'é', 'arg2': 'o principal aeroporto de Boston', 'valid': True}];1;180;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O mês mais quente é Julho, com temperatura média de 73,4 ° F (23,0 ° C).;[{'arg1': 'O mês mais quente', 'rel': 'é', 'arg2': 'Julho', 'valid': True}];1;181;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O Ateneu de Boston (uma de as bibliotecas independentes mais antigas de os Estados Unidos), o Museu Infantil de Boston, o Bull & Finch Pub (cujo prédio é conhecido por o programa de televisão Cheers), o Museum of Science e o New England Aquarium estão dentro de a cidade.;[{'arg1': 'o Museum of Science e o New England Aquarium', 'rel': 'estão', 'arg2': 'dentro de a cidade', 'valid': True}];1;182;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Um de os eventos esportivos mais conhecidos de a cidade é uma maratona de Boston, a corrida de 42,2 km que é a maratona anual mais antiga de o mundo, realizada em o dia de os patriotas em abril.;[{'arg1': 'Um de os eventos esportivos mais conhecidos de a cidade', 'rel': 'é', 'arg2': 'uma maratona de Boston', 'valid': True}, {'arg1': 'a corrida de 42,2 km', 'rel': 'é', 'arg2': 'a maratona anual mais antiga de o mundo', 'valid': True}];1;183;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A órbita de o Compass-M1 é quase circular, tem uma altitude de 21.150 km e uma inclinação de 55,5 graus.;[{'arg1': 'A órbita de o Compass-M1', 'rel': 'é', 'arg2': 'quase circular', 'valid': True}];1;184;verb+obj[coord];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O Compass-M1 transmite em 3 bandas E2, E5B e E6.;[{'arg1': 'O Compass-M1', 'rel': 'transmite em', 'arg2': '3 bandas', 'valid': True}];1;185;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O Serviço Postal de a Somália (Correio de a Somália) é o serviço postal nacional de o Governo Federal de a Somália.;[{'arg1': 'O Serviço Postal de a Somália', 'rel': 'é', 'arg2': 'o serviço postal nacional de o Governo Federal de a Somália', 'valid': True}];1;186;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
É a única e nacional língua oficial de Andorra e co-oficial de as comunidades autônomas espanholas de a Catalunha, Ilhas Baleares e Valência (onde a língua é conhecida como valenciana e existem padrões regionais).;[{'arg1': 'a língua', 'rel': 'é', 'arg2': 'conhecida como valenciana', 'valid': True}, {'arg1': 'a língua', 'rel': 'é conhecida como', 'arg2': 'valenciana', 'valid': True}];1;187;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Logo após a Revolução Francesa (1789), a Primeira República Francesa proibiu o uso oficial e adotou políticas discriminatórias contra as línguas não padronizadas de a França (patois), como catalão, alsaciano, bretão, occitânico, flamengo e basco.;[{'arg1': 'a Primeira República Francesa', 'rel': 'proibiu', 'arg2': 'o uso oficial', 'valid': True}];1;188;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": true, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;True;False;False;False;False
O ensino de o catalão é obrigatório em todas as escolas, mas é possível usar o espanhol para estudar em o sistema de ensino público de a Catalunha em duas situações, se o professor designado para uma turma optar por usar o espanhol ou durante o processo de aprendizagem de um ou mais alunos.;[{'arg1': 'O ensino de o catalão', 'rel': 'é', 'arg2': 'obrigatório em todas as escolas', 'valid': True}, {'arg1': 'O ensino de o catalão', 'rel': 'é obrigatório em', 'arg2': 'todas as escolas', 'valid': True}];1;189;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Uma definição operacional ampla às vezes é usada para abranger a complexidade desses fenômenos diversos, onde um gene é definido como uma união de sequências genômicas que codificam um conjunto coerente de produtos funcionais potencialmente sobrepostos.;[{'arg1': 'Uma definição operacional ampla', 'rel': 'é', 'arg2': 'usada para abranger a complexidade desses fenômenos diversos', 'valid': True}];1;190;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A inteligibilidade mútua entre dialetos é muito alta, com estimativas variando de 90 % a 95 %.;[{'arg1': 'A inteligibilidade mútua entre dialetos', 'rel': 'é', 'arg2': 'muito alta', 'valid': True}];1;191;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em Alghero, o IEC adaptou seu padrão a o dialeto Alguerese.;[{'arg1': 'o IEC', 'rel': 'adaptou', 'arg2': 'seu padrão a o dialeto Alguerese', 'valid': True}];1;192;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A partir de o século XVI, a literatura catalã sofreu um declínio, a língua ficou sob a influência de o espanhol e as aulas de urbano e literário tornaram-se bilíngues.;[{'arg1': 'a literatura catalã', 'rel': 'sofreu', 'arg2': 'um declínio', 'valid': True}, {'arg1': 'a língua', 'rel': 'ficou sob', 'arg2': 'a influência de o espanhol', 'valid': True}];1;193;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Catalão Central é considerada a pronúncia padrão de o idioma.;[{'arg1': 'Catalão Central', 'rel': 'é', 'arg2': 'considerada a pronúncia padrão de o idioma', 'valid': True}, {'arg1': 'Catalão Central', 'rel': 'é considerada', 'arg2': 'a pronúncia padrão de o idioma', 'valid': True}];1;194;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Equipe principal de alguns de os jogadores mais conceituados de a AFL, incluindo George LaFrance e Gary e Alvin Rettig, além de ser uma segunda chance de carreira para o quarterback Art Schlichter, o Drive jogava regularmente antes de lotar o estádio Joe Louis Arena, e foi a o ArenaBowl todos os anos de sua existência (1988-1993).;[{'arg1': 'o Drive', 'rel': 'jogava', 'arg2': 'regularmente antes de lotar o estádio Joe Louis Arena', 'valid': True}, {'arg1': 'o Drive', 'rel': 'jogava regularmente antes de', 'arg2': 'lotar o estádio Joe Louis Arena', 'valid': True}];1;195;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Nos eucariotos, a transcrição ocorre em o núcleo, onde o DNA de a célula é armazenado.;[{'arg1': 'a transcrição', 'rel': 'ocorre em', 'arg2': 'o núcleo', 'valid': True}, {'arg1': 'o DNA de a célula', 'rel': 'é', 'arg2': 'armazenado', 'valid': True}];1;196;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O início de a década de 1990 marcou o abrandamento de o R&B urbano, a o mesmo tempo em que o rock alternativo surgiu e o pop tradicional teve um ressurgimento significativo.;[{'arg1': 'O início de a década de 1990', 'rel': 'marcou', 'arg2': 'o abrandamento de o R&B urbano', 'valid': True}];1;197;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Desde meados de os anos 2000, a incorporação de bandas como Wilco e Feist levou o rock indiano a a conversa contemporânea adulta.;[{'arg1': 'a incorporação de bandas como Wilco e Feist', 'rel': 'levou', 'arg2': 'o rock indiano a a conversa contemporânea adulta', 'valid': True}, {'arg1': 'a incorporação de bandas como Wilco e Feist', 'rel': 'levou o rock indiano a', 'arg2': 'a conversa contemporânea adulta', 'valid': True}];1;198;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Denominado o equivalente acústico a o Prozac, contemporâneo adulto suave, uma versão mais voltada para adultos de o AC, nasceu em o final de a década de 1970 e cresceu em o início de os anos 80.;[{'arg1': 'o equivalente acústico a o Prozac', 'rel': 'nasceu em', 'arg2': 'o final de a década de 1970', 'valid': True}];1;199;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Desde 1560, em o entanto, o edifício não é mais uma abadia nem uma catedral, tendo o status de Igreja de a Inglaterra Peculiar Real - uma igreja responsável diretamente por o soberano.;[{'arg1': 'o edifício', 'rel': 'não é', 'arg2': 'mais uma abadia', 'valid': True}];1;200;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": true, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;True;False;False;False;False
Henrique III reconstruiu a abadia em homenagem a um santo real, Eduardo, o Confessor, cujas relíquias foram colocadas em um santuário em o santuário.;[{'arg1': 'Henrique III', 'rel': 'reconstruiu', 'arg2': 'a abadia em homenagem a um santo real', 'valid': True}, {'arg1': 'relíquias', 'rel': 'foram', 'arg2': 'colocadas em um santuário', 'valid': True}, {'arg1': 'relíquias', 'rel': 'foram colocadas em', 'arg2': 'um santuário', 'valid': True}];1;201;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A Abadia de Westminster, formalmente denominada Igreja Colegiada de São Pedro em Westminster, é uma grande igreja de a abadia, principalmente gótica, em a Cidade de Westminster, Londres, localizada a oeste de o Palácio de Westminster.;[{'arg1': 'A Abadia de Westminster', 'rel': 'é', 'arg2': 'uma grande igreja de a abadia', 'valid': True}];1;202;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Uma parte de o instrumento, o órgão celestial, não está atualmente conectada ou reproduzível.;[{'arg1': 'Uma parte de o instrumento', 'rel': 'não está', 'arg2': 'atualmente conectada ou reproduzível', 'valid': True}];1;203;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": true, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;True;False;False;False;False
Atualmente, o nome completo de o governo de Nanjing é Governo Popular de a Cidade de Nanjing e a cidade está sujeita a o regime de partido único de o CPC, com o Secretário de o Comitê de o CPC Nanjing como governador de fato de a cidade e de o prefeito como chefe executivo de o governo que trabalha sob o secretário.;[{'arg1': 'o nome completo de o governo de Nanjing', 'rel': 'é', 'arg2': 'Governo Popular de a Cidade de Nanjing', 'valid': True}, {'arg1': 'a Cidade', 'rel': 'está', 'arg2': 'sujeita a o regime de partido único de o CPC', 'valid': True}, {'arg1': 'a Cidade', 'rel': 'está sujeita a', 'arg2': 'o regime de partido único de o CPC', 'valid': True}];1;204;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Na fronteira ocidental, fica a Província de Anhui, onde Nanjing faz fronteira com cinco cidades em o nível de a prefeitura, Chuzhou a noroeste, Wuhu, Chaohu e Maanshan a oeste e Xuancheng a sudoeste.;[{'arg1': 'Nanjing', 'rel': 'faz', 'arg2': 'fronteira com cinco cidades em o nível de a prefeitura', 'valid': True}, {'arg1': 'Nanjing', 'rel': 'faz fronteira com', 'arg2': 'cinco cidades em o nível de a prefeitura', 'valid': True}];1;205;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Hoje, com uma longa tradição cultural e forte apoio de instituições educacionais locais, Nanjing é comumente vista como uma cidade de a cultura e uma de as cidades mais agradáveis para se viver em a China.;[{'arg1': 'Nanjing', 'rel': 'é', 'arg2': 'comumente vista como uma cidade de a cultura', 'valid': True}, {'arg1': 'Nanjing', 'rel': 'é comumente vista como', 'arg2': 'uma cidade de a cultura', 'valid': True}];1;206;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A Ópera Kun em a província de Jiangsu é um de os melhores teatros de Kunqu, a mais antiga arte de palco de a China.;[{'arg1': 'A Ópera Kun em a província de Jiangsu', 'rel': 'é', 'arg2': 'um de os melhores teatros de Kunqu', 'valid': True}];1;207;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
E as pessoas são até chamadas de Nanjing rabanete grande, o que significa que não são sofisticadas, apaixonadas e conservadoras.;[{'arg1': 'as pessoas', 'rel': 'são até', 'arg2': 'chamadas de Nanjing rabanete grande', 'valid': True}, {'arg1': 'as pessoas', 'rel': 'são', 'arg2': 'chamadas de Nanjing rabanete grande', 'valid': True}];1;208;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": true, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;True;False;False;False;False
E as pessoas são até chamadas de rabanete grande de Nanjing, o que significa que são não-sofisticadas, emotivas e conservadoras.;[{'arg1': 'as pessoas', 'rel': 'são até chamadas de', 'arg2': 'rabanete grande de Nanjing', 'valid': True}];1;209;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": true, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;True;False;False;False;False
Uma de as fontes mais interessantes é a Kindlifresserbrunnen (alemão de Bernese fonte de comensal de as crianças, mas muitas vezes traduzida como fonte de ogro), que se afirma representar um judeu, o deus grego Chronos ou uma figura Fastnacht que assusta crianças desobedientes.;[{'arg1': 'Uma de as fontes mais interessantes', 'rel': 'é', 'arg2': 'a Kindlifresserbrunnen', 'valid': True}];1;210;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Berna também é a capital de o Cantão de Berna, o segundo mais populoso de os cantões de a Suíça.;[{'arg1': 'Berna', 'rel': 'também é', 'arg2': 'a capital de o Cantão de Berna', 'valid': True}];1;211;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O funicular de Marzilibahn é, com 106 m de comprimento, a segunda ferrovia pública mais curta de a Europa depois de o Teleférico de Zagreb.;[{'arg1': 'O funicular de Marzilibahn', 'rel': 'é', 'arg2': 'a segunda ferrovia pública mais curta de a Europa', 'valid': True}];1;212;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em maio de 2008, os Arquivos Nacionais anunciaram um contrato de cinco anos para digitalizar os registros selecionados, incluindo a Coleção Federal de o Censo Federal de os EUA, de 1790 a 1930, as listas de passageiros de 1820 a 1960 e os rascunhos de os cartões de registro de a Primeira e de a Segunda Guerra Mundial.;[{'arg1': 'os Arquivos Nacionais', 'rel': 'anunciaram', 'arg2': 'um contrato de cinco anos para digitalizar os registros selecionados', 'valid': True}];1;213;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em 16 de março de 2011, o cargueiro MS Oliva encalhou em a Ilha Nightingale, derramando toneladas de óleo combustível pesado em o oceano, deixando uma mancha de óleo ameaçando a população de a ilha de pinguins rockhopper.;[{'arg1': 'o cargueiro MS Oliva', 'rel': 'encalhou em', 'arg2': 'a Ilha Nightingale', 'valid': True}];1;214;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A Ilha Nightingale não tem água fresca, então os pingüins foram transportados para Tristão de a Cunha para limpeza.;[{'arg1': 'A Ilha Nightingale', 'rel': 'não tem', 'arg2': 'água fresca', 'valid': True}];1;215;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": true, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;True;False;False;False;False
O primeiro colono permanente foi Jonathan Lambert, de Salem, Massachusetts, Estados Unidos, que chegou às ilhas em Dezembro de 1810 com dois outros homens.;[{'arg1': 'O primeiro colono permanente', 'rel': 'foi', 'arg2': 'Jonathan Lambert', 'valid': True}];1;216;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Durante a Segunda Guerra Mundial, o Kansas foi uma de as 131 faculdades e universidades nacionais que participaram de o Programa de Treinamento V-12 Navy College, que ofereceu a os alunos o caminho para uma comissão de a Marinha.;[{'arg1': 'o Kansas', 'rel': 'foi', 'arg2': 'uma de as 131 faculdades e universidades nacionais que participaram de o Programa de Treinamento V-12 Navy College', 'valid': True}];1;217;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A Escola de Negócios de a Universidade de o Kansas é uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas em Lawrence, Kansas.;[{'arg1': 'A Escola de Negócios de a Universidade de o Kansas', 'rel': 'é', 'arg2': 'uma escola pública de negócios', 'valid': True}];1;218;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A Escola de Engenharia KU é uma escola pública de engenharia credenciada por a ABET, localizada em o campus principal.;[{'arg1': 'A Escola de Engenharia KU', 'rel': 'é', 'arg2': 'uma escola pública de engenharia credenciada por a ABET', 'valid': True}];1;219;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O departamento de computação acadêmica de a KU participou ativamente de a configuração de a Internet e é o desenvolvedor de o navegador de a Web baseado em texto de o Lynx.;[{'arg1': 'O departamento de computação acadêmica de a KU', 'rel': 'participou', 'arg2': 'ativamente de a configuração de a Internet', 'valid': True}, {'arg1': 'O departamento de computação acadêmica de a KU', 'rel': 'participou ativamente de', 'arg2': 'a configuração de a Internet', 'valid': True}];1;220;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A KU Endowment foi fundada em 1891 como a primeira fundação de a América para uma universidade pública;[{'arg1': 'A KU Endowment', 'rel': 'foi', 'arg2': 'fundada em 1891', 'valid': True}, {'arg1': 'A KU Endowment', 'rel': 'foi fundada em', 'arg2': '1891', 'valid': True}];1;221;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.;[{'arg1': 'Algumas formas de corrupção', 'rel': 'são', 'arg2': 'diferenciadas de suborno', 'valid': True}, {'arg1': 'Algumas formas de corrupção', 'rel': 'são diferenciadas de', 'arg2': 'suborno', 'valid': True}];1;222;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.;[{'arg1': 'um de os fatores para esse comportamento', 'rel': 'foi', 'arg2': 'a instabilidade política', 'valid': True}];1;223;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.;[{'arg1': 'um dialeto', 'rel': 'também pode', 'arg2': 'ser definido por outros fatores', 'valid': True}];1;224;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": true, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;True;False;False;False
O termo dialeto (de Latim dialectus, dialectos, de a palavra grega antiga διάλεκτος diálektos, discurso, de διά diá, através e λέγω legō, eu falo) é usado de duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos.;[{'arg1': 'O termo dialeto', 'rel': 'é', 'arg2': 'usado de duas maneiras distintas', 'valid': True}, {'arg1': 'O termo dialeto', 'rel': 'é usado de', 'arg2': 'duas maneiras distintas', 'valid': True}];1;225;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O termo música clássica não apareceu até o início de o século 19, em uma tentativa de canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro.;[{'arg1': 'O termo música clássica', 'rel': 'não apareceu até', 'arg2': 'o início de o século 19', 'valid': True}];1;226;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": true, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;True;False;False;False;False
